Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Transaction_Status_Raw,Product_Name_Raw,Payment_Method_Raw,Total_Amount,Anomaly,Anomaly_Score
T28427,,C4441,0,316.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5798109590896154
T30363,,C4429,0,-5.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.56514312011466
T31107,,C2795,0,912.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5877638535409352
T32239,,C2437,0,1.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5616624301295184
T73931,,C3091,0,361.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5798109590896154
T34841,,C852,0,9.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5664556469855904
T35772,,C1324,0,3.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5635101479648056
T36406,,C2281,0,2.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5635101479648056
T40030,,C958,0,276.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.576434720548272
T40615,,,0,1.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5616624301295184
T41365,,C318,0,-8.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5675675562885294
T41459,,C1868,0,7.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5643980539926692
T41626,,C1632,0,2.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5635101479648056
T42430,,C494,0,3.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5635101479648056
T44319,,C2530,0,268.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.576434720548272
T49413,,C1778,0,188.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5720423896128256
T50582,,C3710,0,371.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5809890307666604
T52246,,C2357,0,-9.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.56827905337807
T56738,,C2951,0,829.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5843447520830002
T58727,,C2036,0,1.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5616624301295184
T60350,,C3052,0,6.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5643980539926692
T60519,,C4715,0,,,0,3,Pending,Coffee Machine,Cash,,-1,-0.561392682195033
T60522,,C2892,0,4.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5631290136599553
T60804,,C4100,0,710.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5824970018366461
T61987,,C4501,0,493.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.579833940138408
T62376,,C3634,0,4.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5631290136599553
T63326,,C1249,0,4.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5631290136599553
T64090,,C548,0,152.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5740392369778488
T64241,,C531,0,5.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5631290136599553
T65284,,C2395,0,-10.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5678946935883616
T65397,,C330,0,321.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5798109590896154
T65973,,C139,0,6.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5643980539926692
T67558,,C2175,0,-1.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5627813211849976
T68554,,C2160,0,-2.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5616965425829163
T69316,,C041,0,-6.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5656507581077783
T72488,,C3390,0,-2.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5616965425829163
T72586,,C2344,0,482.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.579833940138408
T73343,,C2850,0,986.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5894158551601697
T73552,,C2125,0,4.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5631290136599553
T74851,,C1190,0,-9.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.56827905337807
T78050,,C770,0,7.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5643980539926692
T78198,,C4205,0,-1.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5627813211849976
T80330,,C2857,0,,,0,3,Pending,Coffee Machine,Cash,,-1,-0.561392682195033
T81189,,,0,4.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5631290136599553
T82872,,C3015,0,-7.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.567951694666724
T84549,,C1177,0,562.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.580082337660835
T85730,,C936,0,4.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5631290136599553
T86635,,C666,0,-1.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5627813211849976
T87810,,C119,0,-10.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5678946935883616
T88613,,C3342,0,-6.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5656507581077783
T89249,,C3652,0,339.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5798109590896154
T90053,,C3967,0,485.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.579833940138408
T90227,,C4484,0,285.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5777457593920075
T91157,,C2943,0,2.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5635101479648056
T91176,,C1882,0,221.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5715016006662683
T91393,,C4891,0,-2.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5616965425829163
T91444,,C3852,0,1.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5616624301295184
T92446,,C4365,0,7.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5643980539926692
T92878,,C1977,0,-8.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5675675562885294
T93268,,C4657,0,354.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5798109590896154
T93695,,C2662,0,-6.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5656507581077783
T93781,,C3232,0,897.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5877638535409352
T96915,,C3266,0,9.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5664556469855904
T97444,,C3656,0,-2.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5616965425829163
T97946,,C4945,0,-3.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5625841707129604
T99021,,C4079,0,517.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5807340245328182
T99156,,C613,0,2.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5635101479648056
T99860,,C4630,0,-8.0,,0,3,Pending,Coffee Machine,Cash,,-1,-0.5675675562885294
T3785,,C4353,0,183.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5528838134301781
T7467,,C4137,0,503.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5525107943568885
T9219,,C1658,0,652.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.556630407738004
T10922,,C4362,0,480.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5529887784772688
T17827,,C3414,0,512.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5525107943568885
T21658,,C670,0,619.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5589107833310595
T30645,,C1750,0,939.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5695210658947565
T34259,,C2329,0,792.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5675989608584613
T34283,,,0,981.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5695782302163686
T38049,,C2409,0,766.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5679831204917477
T40809,,C4240,0,884.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5682709803990544
T43218,,C3533,0,554.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.555369990128115
T48334,,C2370,0,753.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5668643600642425
T49575,,C4338,0,898.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5692046728886486
T57104,,C297,0,968.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5695782302163686
T63185,,C4281,0,386.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5529175525021921
T65780,,C3251,0,641.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.556630407738004
T69512,,C4500,0,909.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5690787461357707
T82549,,C4880,0,758.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5679831204917477
T93536,,C2750,0,589.0,,2,3,Pending,Coffee Machine,pay pal,,-1,-0.5589107833310595
T1110,,C4335,0,609.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5600132945191223
T2070,,C4352,0,284.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5556332538888779
T2194,,C4646,0,829.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5652319269721277
T3564,,C161,0,395.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5578918373657704
T7150,,C3814,0,515.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5579985923386257
T7555,,C3430,0,786.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5652319269721277
T71461,,C4090,0,740.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5649272639287665
T17011,,C617,0,717.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5638259610916065
T18419,,C237,0,568.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5584443950307478
T20260,,C1038,0,216.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5523652231445338
T21373,,C836,0,639.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5586039866399369
T26908,,C1565,0,532.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5575253838246774
T27450,,C4987,0,188.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5522223722694061
T28075,,C1592,0,535.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5575253838246774
T36580,,C2513,0,988.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5693515313832008
T39866,,C4033,0,588.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5600132945191223
T41415,,C2437,0,733.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5649272639287665
T41441,,C1567,0,545.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5575253838246774
T42084,,C1396,0,811.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5652319269721277
T46372,,C310,0,412.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5578918373657704
T48720,,C2189,0,562.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5575989332900193
T58007,,,0,508.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.557133745775742
T62161,,C3953,0,576.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5580666869857972
T63293,,C3105,0,709.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5622232202890958
T69881,,C3456,0,363.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5571316684004319
T71382,,C2623,0,356.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5571316684004319
T73076,,C1376,0,734.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5649272639287665
T74135,,C579,0,571.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5580666869857972
T83138,,C559,0,477.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.557238581699571
T85061,,C665,0,640.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5586039866399369
T94488,,C4683,0,128.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.556951338528993
T97340,,C690,0,918.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5670675782857247
T98500,,C4438,0,224.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5523652231445338
T99814,,C2240,0,556.0,,1,3,Pending,Coffee Machine,creditcard,,-1,-0.5575989332900193
T2445,,C3044,0,362.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5571316684004319
T2858,,C2402,0,471.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.557238581699571
T4589,,C991,0,292.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5551795395704622
T8122,,C3620,0,274.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5547564833265068
T8361,,C2286,0,536.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5575253838246774
T9676,,C1215,0,298.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5559313018455811
T12804,,C3147,0,888.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5683336629711857
T15794,,C1976,0,475.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.557238581699571
T19781,,C2607,0,387.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5578918373657704
T28400,,C883,0,928.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5675083348528241
T29141,,C3968,0,423.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5588318020244344
T30393,,C4895,0,721.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5645451711469308
T30852,,C3171,0,480.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.557238581699571
T32036,,C3551,0,373.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5566501033111915
T34377,,C619,0,650.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5586039866399369
T36520,,C2228,0,312.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5571316684004319
T41012,,C1064,0,612.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5600132945191223
T41690,,C3942,0,798.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5652319269721277
T41812,,C1931,0,511.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.557133745775742
T42219,,C4940,0,315.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5571316684004319
T43958,,C3738,0,990.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5693515313832008
T47440,,C4815,0,283.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5553013615563087
T48235,,C2213,0,864.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5658217430019886
T52582,,C4408,0,410.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5578918373657704
T52868,,C3527,0,981.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5686614098081971
T53138,,C2293,0,175.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5566215893316534
T56508,,C4967,0,889.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5683336629711857
T57710,,C4656,0,739.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5649272639287665
T62125,,C2507,0,975.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5686614098081971
T62587,,C2103,0,467.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.557238581699571
T64560,,C3974,0,864.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5658217430019886
T68969,,C855,0,329.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5571316684004319
T71524,,C454,0,507.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.557133745775742
T71592,,C3252,0,858.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5648496281291631
T71815,,C3819,0,392.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5578918373657704
T74847,,C3272,0,361.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5571316684004319
T76455,,C4065,0,366.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5571316684004319
T78669,,C948,0,495.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.557133745775742
T83627,,C1222,0,727.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5645451711469308
T85125,,C4415,0,898.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5679492662458704
T85677,,C4191,0,451.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.557238581699571
T85709,,C2823,0,871.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5688441668591809
T88697,,C2233,0,800.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5652319269721277
T93517,,C3754,0,185.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.5522223722694061
T95939,,C3277,0,473.0,,1,3,Pending,Coffee Machine,credit card,,-1,-0.557238581699571
T3160,,C3268,0,952.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5695210658947565
T3776,,C2320,0,745.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5651251939461943
T5398,,C4133,0,735.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5651251939461943
T7209,,C984,0,733.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5651251939461943
T8116,,C3970,0,853.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5679831204917477
T11528,,C4161,0,506.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5525107943568885
T13695,,C2240,0,489.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5529887784772688
T14981,,C1059,0,806.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5675989608584613
T15335,,C2064,0,682.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5609954647611457
T15360,,C138,0,676.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5609954647611457
T18364,,C795,0,574.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.556212072224348
T22414,,C3218,0,980.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5695782302163686
T23348,,C3169,0,646.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.556630407738004
T39482,,C2964,0,669.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5578731894833993
T39797,,C1717,0,587.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5589107833310595
T41396,,C3040,0,395.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5529175525021921
T41440,,C2139,0,969.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5695782302163686
T44898,,C4179,0,772.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5679831204917477
T48876,,C2177,0,872.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5682709803990544
T63132,,C2218,0,894.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5692046728886486
T63570,,C845,0,188.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.552593173264324
T63870,,C1085,0,387.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5529175525021921
T64603,,C1774,0,781.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5675989608584613
T64903,,C600,0,306.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5523345194838886
T65013,,C3689,0,971.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5695782302163686
T65506,,C1541,0,717.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5644052449628784
T69748,,C3076,0,570.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.556212072224348
T71632,,C535,0,589.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5589107833310595
T77959,,C3047,0,678.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5609954647611457
T81159,,C3593,0,648.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.556630407738004
T82687,,C1405,0,670.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5595433965740764
T83111,,C4359,0,973.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5695782302163686
T84765,,C397,0,920.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5695210658947565
T99242,,C4165,0,385.0,,2,3,Pending,Coffee Machine,PayPal,,-1,-0.5529175525021921
T7375,,C3257,0,350.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5559660906826248
T9823,,C4343,0,558.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.558001499641554
T12704,,C3532,0,854.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5642877557689382
T17002,,C4580,0,622.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5588475717752155
T25834,,C1525,0,883.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5691276739278278
T26540,,C2106,0,688.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5614044704815492
T27513,,C4102,0,468.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5569353091619393
T33345,,C2472,0,420.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.559611415462267
T35404,,C3153,0,645.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5580290532878562
T38798,,C1540,0,481.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5569353091619393
T39479,,C1863,0,587.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5588475717752155
T39543,,C3009,0,132.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5534972948730155
T47003,,C758,0,957.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5732888949745145
T48664,,C1682,0,143.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5533917330469637
T48863,,C933,0,517.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5577998476888717
T52690,,C4067,0,811.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5646696743281201
T56341,,C4677,0,302.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5543930137732545
T61849,,C4710,0,234.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.552557741191591
T64086,,,0,423.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.559611415462267
T66608,,C1054,0,336.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5559660906826248
T70536,,C2763,0,952.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5732888949745145
T72221,,C649,0,859.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5642877557689382
T73618,,C732,0,395.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5588325271659831
T76860,,,0,320.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5559660906826248
T77576,,C4917,0,958.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5732888949745145
T82199,,C641,0,535.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5568266399780052
T88591,,C4969,0,632.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5587927428851376
T92886,,C2809,0,591.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5588475717752155
T93776,,C2860,0,410.0,,0,1,Failed,Coffee Machine,Cash,,-1,-0.5588325271659831
T23673,,,0,999.0,,2,1,Failed,Coffee Machine,pay pal,,-1,-0.5549213926311851
T68161,,C3969,0,999.0,,2,1,Failed,Coffee Machine,pay pal,,-1,-0.5549213926311851
T3097,,C3136,0,992.0,,2,1,Failed,Coffee Machine,PayPal,,-1,-0.5540944802246585
T27538,,C1566,0,904.0,,2,1,Failed,Coffee Machine,PayPal,,-1,-0.553048540318228
T37132,,,0,997.0,,2,1,Failed,Coffee Machine,PayPal,,-1,-0.5540944802246585
T63315,,C2881,0,933.0,,2,1,Failed,Coffee Machine,PayPal,,-1,-0.553048540318228
T69044,,C1001,0,936.0,,2,1,Failed,Coffee Machine,PayPal,,-1,-0.553048540318228
T87350,,C272,0,968.0,,2,1,Failed,Coffee Machine,PayPal,,-1,-0.5534228520049812
T94392,,C3208,0,986.0,,2,1,Failed,Coffee Machine,PayPal,,-1,-0.5540944802246585
T96350,,C3478,0,944.0,,2,1,Failed,Coffee Machine,PayPal,,-1,-0.553048540318228
T1955,,C106,0,831.0,,0,2,,Coffee Machine,Cash,,-1,-0.5604215125476778
T4342,,C4857,0,181.0,,0,2,,Coffee Machine,Cash,,-1,-0.5566346270376833
T4403,,C1155,0,578.0,,0,2,,Coffee Machine,Cash,,-1,-0.5573429914491721
T6875,,C1646,0,179.0,,0,2,,Coffee Machine,Cash,,-1,-0.5566346270376833
T9478,,C4334,0,526.0,,0,2,,Coffee Machine,Cash,,-1,-0.5591359942975304
T11603,,C2586,0,209.0,,0,2,,Coffee Machine,Cash,,-1,-0.5543378929976249
T13149,,,0,290.0,,0,2,,Coffee Machine,Cash,,-1,-0.5577614818345027
T14781,,,0,530.0,,0,2,,Coffee Machine,Cash,,-1,-0.5591359942975304
T17492,,C1673,0,288.0,,0,2,,Coffee Machine,Cash,,-1,-0.5577614818345027
T30002,,C1331,0,184.0,,0,2,,Coffee Machine,Cash,,-1,-0.555059430349621
T30659,,,0,856.0,,0,2,,Coffee Machine,Cash,,-1,-0.5608008143744827
T32245,,C2771,0,543.0,,0,2,,Coffee Machine,Cash,,-1,-0.5581604553773819
T36006,,C2455,0,428.0,,0,2,,Coffee Machine,Cash,,-1,-0.5613315622792819
T38625,,C4250,0,641.0,,0,2,,Coffee Machine,Cash,,-1,-0.5558624001170772
T39909,,C3924,0,246.0,,0,2,,Coffee Machine,Cash,,-1,-0.5574368451339153
T41990,,C563,0,339.0,,0,2,,Coffee Machine,Cash,,-1,-0.560480603422562
T42037,,C1237,0,823.0,,0,2,,Coffee Machine,Cash,,-1,-0.5604215125476778
T42348,,C1733,0,796.0,,0,2,,Coffee Machine,Cash,,-1,-0.5604215125476778
T44022,,C2699,0,270.0,,0,2,,Coffee Machine,Cash,,-1,-0.5594714022429196
T44089,,C753,0,100.0,,0,2,,Coffee Machine,Cash,,-1,-0.5574125804340919
T50967,,C2886,0,203.0,,0,2,,Coffee Machine,Cash,,-1,-0.555059430349621
T52177,,C4530,0,122.0,,0,2,,Coffee Machine,Cash,,-1,-0.5577656085727775
T58403,,C543,0,234.0,,0,2,,Coffee Machine,Cash,,-1,-0.5559150582157203
T61783,,C489,0,505.0,,0,2,,Coffee Machine,Cash,,-1,-0.558269384866087
T66726,,C4716,0,249.0,,0,2,,Coffee Machine,Cash,,-1,-0.5574368451339153
T68142,,C1039,0,330.0,,0,2,,Coffee Machine,Cash,,-1,-0.560480603422562
T68881,,C4478,0,357.0,,0,2,,Coffee Machine,Cash,,-1,-0.560480603422562
T73777,,C4525,0,621.0,,0,2,,Coffee Machine,Cash,,-1,-0.5573429914491721
T75855,,C1080,0,813.0,,0,2,,Coffee Machine,Cash,,-1,-0.5604215125476778
T76293,,C374,0,479.0,,0,2,,Coffee Machine,Cash,,-1,-0.558269384866087
T81477,,C1868,0,324.0,,0,2,,Coffee Machine,Cash,,-1,-0.560480603422562
T84440,,C1504,0,404.0,,0,2,,Coffee Machine,Cash,,-1,-0.5616104072106631
T93291,,C4055,0,842.0,,0,2,,Coffee Machine,Cash,,-1,-0.5608008143744827
T93521,,C096,0,252.0,,0,2,,Coffee Machine,Cash,,-1,-0.558328022344527
T94094,,C3727,0,748.0,,0,2,,Coffee Machine,Cash,,-1,-0.5588716565898598
T95313,,C2219,0,746.0,,0,2,,Coffee Machine,Cash,,-1,-0.5588716565898598
T95915,,C1520,0,431.0,,0,2,,Coffee Machine,Cash,,-1,-0.5613315622792819
T6612,,C1003,3,804.0,,0,1,Failed,Smartphone,Cash,,-1,-0.5530004213365146
T21544,,C3018,3,827.0,,0,1,Failed,Smartphone,Cash,,-1,-0.5530004213365146
T41290,,C4990,3,947.0,,0,1,Failed,Smartphone,Cash,,-1,-0.5601593580511507
